trade_id,source_type,symbol,timeframe,action,setup_type,session,market_regime,news_risk,spread_pips,atr_pips,rr_ratio,rule_confidence,tf_alignment,liquidity_sweep,fvg_present,order_block_present,candlestick_pattern,candlestick_bias,candlestick_strength,dxy_bias,source_knowledge,entry_time,exit_time,entry_price,stop_loss,take_profit_1,take_profit_2,exit_price,result,pnl_r,notes
SYNTHETIC_CANDLES_00001,synthetic_candles,BTCUSD,30m,BUY,support_resistance,new_york,bullish,low,62.78,986.61,3.52,63,1,0,0,0,dark_cloud_cover,bearish,75,neutral,candlestick,2026-01-01 09:15:00,2026-01-01 10:00:00,63530.62,62934.68,64579.46,65628.31,62964.48,loss,-0.95,"Synthetic ML row: support_resistance | dark_cloud_cover | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00130,synthetic_candles,BTCUSD,30m,SELL,trend_follow,overlap,bearish,medium,20.57,1191.52,1.71,50,0,0,1,1,inside_bar,neutral,35,neutral,candlestick,2026-01-02 17:58:00,2026-01-02 19:28:00,63991.23,65444.08,62749.04,61506.85,65226.15,loss,-0.85,"Synthetic ML row: trend_follow | inside_bar | overlap | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00131,synthetic_candles,USDJPY,5m,BUY,breakout,overlap,bearish,low,0.93,17.93,2.66,90,1,1,0,0,bearish_engulfing,bearish,40,neutral,candlestick,2026-01-02 18:07:00,2026-01-02 18:52:00,158.209,158.027,158.451,158.693,158.675,win,2.56,"Synthetic ML row: breakout | bearish_engulfing | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00132,synthetic_candles,EURUSD,30m,BUY,support_resistance,new_york,sideways,low,1.66,11.19,2.23,68,1,1,0,0,shooting_star,bearish,43,neutral,candlestick,2026-01-02 18:18:00,2026-01-02 22:18:00,1.09388,1.09232,1.09563,1.09737,1.09207,loss,-1.16,"Synthetic ML row: support_resistance | shooting_star | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00133,synthetic_candles,USDJPY,15m,SELL,reversal,asia,sideways,low,1.65,21.11,1.98,52,1,0,0,0,harami_bearish,bearish,90,neutral,candlestick,2026-01-02 18:26:00,2026-01-02 19:56:00,160.802,160.98,160.626,160.45,160.459,win,1.93,"Synthetic ML row: reversal | harami_bearish | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00134,synthetic_candles,USDJPY,15m,BUY,order_block_retest,asia,bullish,medium,1.37,7.08,0.94,75,0,1,0,1,inside_bar,neutral,52,neutral,candlestick,2026-01-02 18:45:00,2026-01-02 19:30:00,158.655,158.584,158.688,158.722,158.586,loss,-0.97,"Synthetic ML row: order_block_retest | inside_bar | asia | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00135,synthetic_candles,USDJPY,1h,SELL,range_rejection,asia,bullish,medium,1.22,10.44,1.08,55,1,0,0,1,dark_cloud_cover,bearish,54,neutral,candlestick,2026-01-02 19:02:00,2026-01-02 19:32:00,153.317,153.432,153.256,153.194,153.041,win,2.42,"Synthetic ML row: range_rejection | dark_cloud_cover | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00136,synthetic_candles,BTCUSD,15m,BUY,reversal,new_york,bullish,low,42.21,997.27,2.74,70,1,0,1,1,bullish_engulfing,bullish,60,neutral,candlestick,2026-01-02 19:05:00,2026-01-02 22:05:00,63143.82,62124.29,64540.58,65937.34,63623.0,win,0.47,"Synthetic ML row: reversal | bullish_engulfing | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00137,synthetic_candles,USDJPY,5m,SELL,reversal,asia,bullish,low,0.68,21.38,1.38,90,1,0,1,1,evening_star,bearish,57,usd_bullish,candlestick,2026-01-02 19:41:00,2026-01-02 20:11:00,152.0,152.169,151.883,151.767,151.8,win,1.18,"Synthetic ML row: reversal | evening_star | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00138,synthetic_candles,BTCUSD,1h,BUY,order_block_retest,new_york,low_volatility,low,39.71,395.43,3.64,62,1,0,0,1,bearish_engulfing,bearish,65,neutral,candlestick,2026-01-02 19:50:00,2026-01-02 20:35:00,64237.99,63872.06,64903.98,65569.97,63956.22,loss,-0.77,"Synthetic ML row: order_block_retest | bearish_engulfing | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00139,synthetic_candles,XAUUSD,15m,BUY,range_rejection,london,sideways,high,3.46,12.52,0.99,75,0,1,1,1,marubozu_bullish,bullish,82,usd_bearish,candlestick,2026-01-02 20:01:00,2026-01-02 21:31:00,2285.91,2284.42,2286.65,2287.39,2284.74,loss,-0.79,"Synthetic ML row: range_rejection | marubozu_bullish | london | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00140,synthetic_candles,BTCUSD,30m,BUY,order_block_retest,asia,high_volatility,medium,58.38,509.77,1.64,93,1,1,0,1,three_white_soldiers,bullish,51,neutral,candlestick,2026-01-02 20:14:00,2026-01-02 22:14:00,63111.91,62523.9,63594.08,64076.24,63799.88,win,1.17,"Synthetic ML row: order_block_retest | three_white_soldiers | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00141,synthetic_candles,XAUUSD,5m,SELL,support_resistance,overlap,bearish,medium,4.18,30.03,2.22,52,0,1,1,0,dark_cloud_cover,bearish,93,usd_bearish,candlestick,2026-01-02 20:37:00,2026-01-02 20:52:00,2297.09,2299.78,2294.1,2291.12,2288.88,win,3.05,"Synthetic ML row: support_resistance | dark_cloud_cover | overlap | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00142,synthetic_candles,EURUSD,5m,SELL,fvg_retest,london,bearish,low,0.79,17.74,3.9,47,1,1,1,1,doji,neutral,36,usd_bearish,candlestick,2026-01-02 20:36:00,2026-01-02 23:36:00,1.05967,1.06113,1.05683,1.05399,1.05684,win,1.94,"Synthetic ML row: fvg_retest | doji | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00143,synthetic_candles,BTCUSD,15m,SELL,reversal,new_york,sideways,medium,71.91,915.34,1.68,88,1,0,1,1,hammer,bullish,41,usd_bullish,candlestick,2026-01-02 20:45:00,2026-01-02 23:45:00,65549.77,66789.56,64508.34,63466.92,62971.0,win,2.08,"Synthetic ML row: reversal | hammer | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00144,synthetic_candles,XAUUSD,1h,SELL,support_resistance,overlap,bullish,low,4.26,22.38,1.81,70,1,0,1,0,tweezer_bottom,bullish,71,usd_bullish,candlestick,2026-01-02 21:23:00,2026-01-02 22:23:00,2417.41,2419.51,2415.51,2413.61,2411.3,win,2.91,"Synthetic ML row: support_resistance | tweezer_bottom | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00145,synthetic_candles,XAUUSD,15m,BUY,breakout,asia,sideways,low,4.02,14.67,2.32,66,1,0,1,1,bullish_engulfing,bullish,86,usd_bullish,candlestick,2026-01-02 21:39:00,2026-01-02 22:09:00,2367.67,2366.11,2369.48,2371.29,2370.82,win,2.02,"Synthetic ML row: breakout | bullish_engulfing | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00146,synthetic_candles,XAUUSD,5m,BUY,reversal,london,sideways,high,1.67,9.41,3.52,70,0,1,0,0,bearish_engulfing,bearish,81,usd_bullish,candlestick,2026-01-02 21:44:00,2026-01-03 00:44:00,2403.57,2402.54,2405.39,2407.2,2403.06,loss,-0.5,"Synthetic ML row: reversal | bearish_engulfing | london | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00147,synthetic_candles,GBPUSD,1h,BUY,liquidity_sweep,new_york,bullish,medium,0.89,15.65,1.94,75,1,1,1,1,inverted_hammer,bullish,33,neutral,candlestick,2026-01-02 22:03:00,2026-01-03 01:03:00,1.276,1.27425,1.27771,1.27941,1.27588,breakeven,-0.07,"Synthetic ML row: liquidity_sweep | inverted_hammer | new_york | medium news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00148,synthetic_candles,GBPUSD,15m,SELL,fvg_retest,asia,bearish,low,1.46,21.2,3.55,72,1,1,1,0,bullish_engulfing,bullish,91,usd_bearish,candlestick,2026-01-02 22:10:00,2026-01-02 23:10:00,1.28784,1.29029,1.28349,1.27914,1.28524,win,1.06,"Synthetic ML row: fvg_retest | bullish_engulfing | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00149,synthetic_candles,USDJPY,30m,SELL,support_resistance,new_york,bullish,low,1.47,9.82,3.15,66,0,0,0,0,bearish_engulfing,bearish,88,neutral,candlestick,2026-01-02 22:26:00,2026-01-02 22:41:00,156.713,156.783,156.602,156.492,156.72,breakeven,-0.1,"Synthetic ML row: support_resistance | bearish_engulfing | new_york | low news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00150,synthetic_candles,USDJPY,30m,BUY,reversal,asia,bullish,low,0.63,19.49,3.71,46,1,0,1,0,pin_bar_bullish,bullish,58,neutral,candlestick,2026-01-02 22:36:00,2026-01-03 00:06:00,155.79,155.615,156.113,156.437,155.872,win,0.47,"Synthetic ML row: reversal | pin_bar_bullish | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00151,synthetic_candles,GBPUSD,1h,BUY,reversal,overlap,bullish,low,1.65,22.66,3.24,82,1,1,0,0,doji,neutral,49,usd_bullish,candlestick,2026-01-02 23:12:00,2026-01-02 23:57:00,1.30189,1.29877,1.30694,1.31198,1.30986,win,2.56,"Synthetic ML row: reversal | doji | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00152,synthetic_candles,USDJPY,5m,BUY,reversal,new_york,sideways,medium,1.25,11.15,2.0,89,1,1,0,0,tweezer_top,bearish,74,usd_bearish,candlestick,2026-01-02 23:20:00,2026-01-02 23:35:00,153.456,153.309,153.603,153.749,153.635,win,1.22,"Synthetic ML row: reversal | tweezer_top | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00153,synthetic_candles,USDJPY,1h,BUY,reversal,london,bearish,low,1.09,15.34,2.29,84,1,0,0,0,piercing_line,bullish,57,usd_bearish,candlestick,2026-01-02 23:15:00,2026-01-03 00:00:00,155.654,155.529,155.796,155.939,155.797,win,1.15,"Synthetic ML row: reversal | piercing_line | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00154,synthetic_candles,XAUUSD,5m,SELL,breakout,london,bearish,low,2.09,16.89,1.77,94,0,0,0,0,pin_bar_bearish,bearish,54,neutral,candlestick,2026-01-02 23:57:00,2026-01-03 01:27:00,2280.7,2282.12,2279.45,2278.19,2277.73,win,2.1,"Synthetic ML row: breakout | pin_bar_bearish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00155,synthetic_candles,GBPUSD,1h,SELL,reversal,overlap,bullish,medium,1.88,19.88,3.11,74,0,1,0,0,dark_cloud_cover,bearish,54,usd_bearish,candlestick,2026-01-02 23:59:00,2026-01-03 03:59:00,1.302,1.30324,1.30007,1.29814,1.29892,win,2.48,"Synthetic ML row: reversal | dark_cloud_cover | overlap | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00156,synthetic_candles,EURUSD,30m,BUY,fvg_retest,overlap,high_volatility,low,1.51,11.99,1.84,46,1,1,1,0,outside_bar,neutral,53,neutral,candlestick,2026-01-03 00:10:00,2026-01-03 03:10:00,1.11626,1.11534,1.1171,1.11794,1.11557,loss,-0.75,"Synthetic ML row: fvg_retest | outside_bar | overlap | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00157,synthetic_candles,USDJPY,1h,BUY,support_resistance,london,sideways,low,1.56,13.82,1.4,49,0,0,1,0,hanging_man,bearish,63,usd_bearish,candlestick,2026-01-03 00:15:00,2026-01-03 01:00:00,154.577,154.393,154.705,154.833,154.483,loss,-0.51,"Synthetic ML row: support_resistance | hanging_man | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00158,synthetic_candles,USDJPY,5m,BUY,range_rejection,asia,sideways,low,0.82,15.2,1.79,57,1,0,1,1,doji,neutral,41,neutral,candlestick,2026-01-03 00:34:00,2026-01-03 04:34:00,152.114,151.974,152.239,152.364,151.995,loss,-0.85,"Synthetic ML row: range_rejection | doji | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00159,synthetic_candles,EURUSD,1h,SELL,order_block_retest,london,sideways,medium,1.01,15.7,3.52,71,0,1,1,1,hanging_man,bearish,83,usd_bullish,candlestick,2026-01-03 01:03:00,2026-01-03 01:33:00,1.07807,1.0802,1.07432,1.07057,1.07287,win,2.44,"Synthetic ML row: order_block_retest | hanging_man | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00160,synthetic_candles,EURUSD,30m,BUY,breakout,overlap,sideways,low,0.98,14.82,2.41,94,1,0,1,0,harami_bearish,bearish,52,usd_bearish,candlestick,2026-01-03 01:14:00,2026-01-03 01:29:00,1.05722,1.0555,1.05928,1.06134,1.05893,win,1.0,"Synthetic ML row: breakout | harami_bearish | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00161,synthetic_candles,USDJPY,30m,SELL,liquidity_sweep,new_york,bearish,high,1.25,13.38,1.06,87,1,1,0,1,pin_bar_bearish,bearish,39,usd_bullish,candlestick,2026-01-03 01:15:00,2026-01-03 01:45:00,153.175,153.269,153.125,153.076,153.088,win,0.93,"Synthetic ML row: liquidity_sweep | pin_bar_bearish | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00162,synthetic_candles,USDJPY,5m,BUY,support_resistance,new_york,bullish,low,1.58,19.38,3.4,86,0,0,1,0,piercing_line,bullish,47,neutral,candlestick,2026-01-03 01:44:00,2026-01-03 01:59:00,157.12,156.997,157.331,157.541,157.311,win,1.54,"Synthetic ML row: support_resistance | piercing_line | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00163,synthetic_candles,USDJPY,15m,BUY,range_rejection,london,bullish,low,1.84,18.75,3.46,55,0,0,1,0,bullish_engulfing,bullish,26,neutral,candlestick,2026-01-03 02:04:00,2026-01-03 03:04:00,160.271,160.099,160.568,160.865,160.619,win,2.03,"Synthetic ML row: range_rejection | bullish_engulfing | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00164,synthetic_candles,USDJPY,15m,BUY,range_rejection,london,bullish,low,0.99,15.98,0.94,58,0,0,0,1,hanging_man,bearish,65,usd_bearish,candlestick,2026-01-03 02:25:00,2026-01-03 03:10:00,153.875,153.767,153.926,153.977,153.933,win,0.54,"Synthetic ML row: range_rejection | hanging_man | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00165,synthetic_candles,GBPUSD,15m,SELL,fvg_retest,london,high_volatility,medium,1.37,15.69,3.17,77,0,0,1,1,harami_bullish,bullish,86,neutral,candlestick,2026-01-03 02:38:00,2026-01-03 05:38:00,1.29468,1.2964,1.29195,1.28923,1.29389,win,0.46,"Synthetic ML row: fvg_retest | harami_bullish | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00166,synthetic_candles,XAUUSD,30m,BUY,liquidity_sweep,london,bearish,low,3.43,28.53,2.47,71,1,1,0,0,pin_bar_bullish,bullish,81,neutral,candlestick,2026-01-03 02:40:00,2026-01-03 04:40:00,2313.66,2310.71,2317.29,2320.93,2316.81,win,1.07,"Synthetic ML row: liquidity_sweep | pin_bar_bullish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00167,synthetic_candles,EURUSD,1h,BUY,breakout,new_york,sideways,low,0.66,7.26,2.56,95,1,0,1,1,tweezer_bottom,bullish,33,usd_bullish,candlestick,2026-01-03 02:58:00,2026-01-03 03:43:00,1.09189,1.09128,1.09267,1.09346,1.09338,win,2.44,"Synthetic ML row: breakout | tweezer_bottom | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00168,synthetic_candles,BTCUSD,15m,SELL,fvg_retest,london,bullish,medium,61.98,948.34,3.42,95,0,0,1,0,dark_cloud_cover,bearish,73,usd_bearish,candlestick,2026-01-03 03:29:00,2026-01-03 04:59:00,65371.22,66056.14,64199.99,63028.76,63371.23,win,2.92,"Synthetic ML row: fvg_retest | dark_cloud_cover | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00169,synthetic_candles,EURUSD,1h,SELL,support_resistance,london,bearish,low,0.52,11.51,3.12,76,0,0,0,0,hammer,bullish,67,usd_bearish,candlestick,2026-01-03 03:33:00,2026-01-03 04:03:00,1.07906,1.07979,1.07793,1.0768,1.07995,loss,-1.22,"Synthetic ML row: support_resistance | hammer | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00170,synthetic_candles,XAUUSD,15m,SELL,fvg_retest,london,bullish,low,2.66,19.45,1.59,75,1,0,1,0,tweezer_top,bearish,87,usd_bullish,candlestick,2026-01-03 03:50:00,2026-01-03 04:35:00,2316.35,2318.22,2314.86,2313.37,2317.25,loss,-0.48,"Synthetic ML row: fvg_retest | tweezer_top | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00171,synthetic_candles,EURUSD,15m,SELL,liquidity_sweep,new_york,high_volatility,high,1.26,16.71,2.46,57,1,1,1,0,shooting_star,bearish,36,usd_bearish,candlestick,2026-01-03 03:57:00,2026-01-03 05:27:00,1.10023,1.10224,1.09776,1.09529,1.09615,win,2.03,"Synthetic ML row: liquidity_sweep | shooting_star | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00172,synthetic_candles,XAUUSD,30m,BUY,range_rejection,new_york,bullish,low,3.82,19.28,2.13,63,0,0,0,0,harami_bearish,bearish,64,neutral,candlestick,2026-01-03 04:06:00,2026-01-03 08:06:00,2305.16,2302.54,2307.95,2310.74,2307.88,win,1.04,"Synthetic ML row: range_rejection | harami_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00173,synthetic_candles,USDJPY,15m,BUY,trend_follow,london,sideways,medium,0.71,7.37,1.2,49,1,1,0,1,pin_bar_bearish,bearish,77,usd_bearish,candlestick,2026-01-03 04:39:00,2026-01-03 04:54:00,157.749,157.659,157.804,157.858,157.7,loss,-0.54,"Synthetic ML row: trend_follow | pin_bar_bearish | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00174,synthetic_candles,XAUUSD,15m,BUY,order_block_retest,new_york,sideways,low,3.55,17.26,1.81,60,1,1,0,1,tweezer_bottom,bullish,85,usd_bearish,candlestick,2026-01-03 04:57:00,2026-01-03 06:57:00,2393.18,2392.12,2394.15,2395.11,2393.82,win,0.6,"Synthetic ML row: order_block_retest | tweezer_bottom | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00175,synthetic_candles,USDJPY,5m,BUY,trend_follow,new_york,bullish,high,0.86,21.78,3.86,65,1,1,0,0,piercing_line,bullish,82,usd_bullish,candlestick,2026-01-03 05:00:00,2026-01-03 08:00:00,158.442,158.173,158.961,159.48,158.111,loss,-1.23,"Synthetic ML row: trend_follow | piercing_line | new_york | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00176,synthetic_candles,GBPUSD,1h,SELL,range_rejection,overlap,high_volatility,high,1.77,7.54,2.39,50,1,1,1,1,inside_bar,neutral,49,usd_bearish,candlestick,2026-01-03 05:14:00,2026-01-03 05:44:00,1.27364,1.27441,1.27271,1.27178,1.27459,loss,-1.23,"Synthetic ML row: range_rejection | inside_bar | overlap | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00177,synthetic_candles,EURUSD,15m,BUY,range_rejection,new_york,bullish,medium,0.79,8.35,2.32,87,0,1,1,1,harami_bearish,bearish,28,usd_bullish,candlestick,2026-01-03 05:44:00,2026-01-03 06:14:00,1.09437,1.09362,1.09525,1.09612,1.09365,loss,-0.96,"Synthetic ML row: range_rejection | harami_bearish | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00178,synthetic_candles,USDJPY,15m,SELL,breakout,london,bullish,low,1.94,15.23,0.81,48,1,0,0,1,outside_bar,neutral,49,neutral,candlestick,2026-01-03 05:41:00,2026-01-03 06:26:00,156.385,156.55,156.318,156.252,156.586,loss,-1.22,"Synthetic ML row: breakout | outside_bar | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00179,synthetic_candles,EURUSD,1h,BUY,order_block_retest,asia,bearish,high,1.47,16.04,3.45,47,1,0,0,1,pin_bar_bullish,bullish,88,neutral,candlestick,2026-01-03 05:51:00,2026-01-03 09:51:00,1.07143,1.06922,1.07523,1.07903,1.06881,loss,-1.19,"Synthetic ML row: order_block_retest | pin_bar_bullish | asia | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00180,synthetic_candles,XAUUSD,15m,SELL,trend_follow,overlap,sideways,low,2.4,30.01,3.72,55,1,1,1,1,harami_bearish,bearish,31,usd_bullish,candlestick,2026-01-03 06:11:00,2026-01-03 09:11:00,2334.64,2337.71,2328.93,2323.23,2327.0,win,2.49,"Synthetic ML row: trend_follow | harami_bearish | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00181,synthetic_candles,GBPUSD,15m,SELL,fvg_retest,new_york,bullish,low,0.95,9.34,3.03,63,1,1,1,0,marubozu_bearish,bearish,31,usd_bullish,candlestick,2026-01-03 06:33:00,2026-01-03 07:03:00,1.28864,1.28994,1.28667,1.28471,1.28702,win,1.25,"Synthetic ML row: fvg_retest | marubozu_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00182,synthetic_candles,EURUSD,1h,SELL,fvg_retest,new_york,bullish,low,0.94,10.64,1.28,91,1,0,1,0,tweezer_bottom,bullish,47,usd_bearish,candlestick,2026-01-03 06:52:00,2026-01-03 07:37:00,1.09495,1.0959,1.09433,1.09372,1.09351,win,1.5,"Synthetic ML row: fvg_retest | tweezer_bottom | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00183,synthetic_candles,XAUUSD,1h,SELL,breakout,london,bearish,medium,3.26,34.66,2.33,89,0,1,1,0,shooting_star,bearish,35,neutral,candlestick,2026-01-03 07:03:00,2026-01-03 07:48:00,2293.52,2295.78,2290.89,2288.27,2287.9,win,2.49,"Synthetic ML row: breakout | shooting_star | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00184,synthetic_candles,BTCUSD,1h,BUY,support_resistance,new_york,bearish,low,63.24,367.84,2.91,52,1,0,1,1,hammer,bullish,91,usd_bullish,candlestick,2026-01-03 07:25:00,2026-01-03 09:25:00,63529.88,63271.27,63906.16,64282.43,63661.77,win,0.51,"Synthetic ML row: support_resistance | hammer | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00185,synthetic_candles,EURUSD,5m,BUY,breakout,new_york,bullish,high,0.5,8.91,3.83,78,1,0,0,1,tweezer_top,bearish,63,usd_bearish,candlestick,2026-01-03 07:26:00,2026-01-03 08:26:00,1.09723,1.09623,1.09916,1.10109,1.09933,win,2.08,"Synthetic ML row: breakout | tweezer_top | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00186,synthetic_candles,XAUUSD,5m,BUY,reversal,london,high_volatility,low,1.72,14.88,2.02,55,0,0,0,1,inverted_hammer,bullish,95,usd_bearish,candlestick,2026-01-03 07:52:00,2026-01-03 08:37:00,2355.06,2354.09,2356.05,2357.04,2357.49,win,2.49,"Synthetic ML row: reversal | inverted_hammer | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00187,synthetic_candles,GBPUSD,30m,BUY,reversal,new_york,bearish,medium,1.07,11.59,2.5,88,0,1,0,1,three_white_soldiers,bullish,44,neutral,candlestick,2026-01-03 08:12:00,2026-01-03 09:12:00,1.25768,1.2569,1.25867,1.25965,1.26,win,2.95,"Synthetic ML row: reversal | three_white_soldiers | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00188,synthetic_candles,EURUSD,5m,SELL,order_block_retest,new_york,bearish,low,0.87,8.52,1.12,48,0,0,1,1,marubozu_bearish,bearish,87,usd_bullish,candlestick,2026-01-03 08:23:00,2026-01-03 11:23:00,1.08349,1.08409,1.08316,1.08282,1.08291,win,0.97,"Synthetic ML row: order_block_retest | marubozu_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00189,synthetic_candles,XAUUSD,15m,BUY,fvg_retest,asia,bullish,medium,2.82,17.56,2.3,63,1,0,1,0,harami_bearish,bearish,56,usd_bearish,candlestick,2026-01-03 08:42:00,2026-01-03 09:12:00,2413.09,2411.47,2414.96,2416.83,2414.65,win,0.96,"Synthetic ML row: fvg_retest | harami_bearish | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00190,synthetic_candles,GBPUSD,5m,BUY,liquidity_sweep,asia,bullish,low,2.14,14.21,2.43,91,1,1,0,1,hammer,bullish,61,usd_bullish,candlestick,2026-01-03 08:52:00,2026-01-03 09:22:00,1.26777,1.26622,1.26966,1.27154,1.27178,win,2.58,"Synthetic ML row: liquidity_sweep | hammer | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00191,synthetic_candles,XAUUSD,30m,SELL,liquidity_sweep,london,low_volatility,medium,3.07,14.08,1.04,53,1,1,1,1,inverted_hammer,bullish,82,neutral,candlestick,2026-01-03 09:06:00,2026-01-03 10:06:00,2396.77,2398.58,2395.84,2394.9,2395.93,win,0.47,"Synthetic ML row: liquidity_sweep | inverted_hammer | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00192,synthetic_candles,XAUUSD,30m,SELL,range_rejection,london,bullish,low,4.31,32.1,3.51,48,1,1,0,1,doji,neutral,64,usd_bearish,candlestick,2026-01-03 09:00:00,2026-01-03 11:00:00,2405.02,2407.42,2400.8,2396.58,2402.2,win,1.17,"Synthetic ML row: range_rejection | doji | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00193,synthetic_candles,GBPUSD,5m,BUY,reversal,london,bearish,low,1.41,13.36,1.97,56,1,0,1,0,three_white_soldiers,bullish,40,neutral,candlestick,2026-01-03 09:38:00,2026-01-03 12:38:00,1.23719,1.23545,1.23891,1.24063,1.23882,win,0.93,"Synthetic ML row: reversal | three_white_soldiers | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00194,synthetic_candles,EURUSD,15m,BUY,fvg_retest,london,bearish,low,1.78,6.54,2.37,76,1,1,1,1,bearish_engulfing,bearish,45,neutral,candlestick,2026-01-03 09:42:00,2026-01-03 12:42:00,1.06101,1.06011,1.06206,1.06312,1.06374,win,3.06,"Synthetic ML row: fvg_retest | bearish_engulfing | london | low news | win. Use for testing pipeline, not as real edge."
