trade_id,source_type,symbol,timeframe,action,setup_type,session,market_regime,news_risk,spread_pips,atr_pips,rr_ratio,rule_confidence,tf_alignment,liquidity_sweep,fvg_present,order_block_present,candlestick_pattern,candlestick_bias,candlestick_strength,dxy_bias,source_knowledge,entry_time,exit_time,entry_price,stop_loss,take_profit_1,take_profit_2,exit_price,result,pnl_r,notes
SYNTHETIC_SMC_ICT_00001,synthetic_smc_ict,USDJPY,30m,BUY,order_block_retest,london,high_volatility,medium,1.79,18.83,2.2,85,1,0,1,1,doji,neutral,85,usd_bearish,smc_ict,2026-01-01 09:22:00,2026-01-01 09:37:00,157.151,156.988,157.33,157.509,157.22,win,0.42,"Synthetic ML row: order_block_retest | doji | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00125,synthetic_smc_ict,XAUUSD,15m,SELL,fvg_retest,london,bullish,low,3.32,17.03,1.85,61,1,0,1,0,marubozu_bullish,bullish,72,usd_bearish,smc_ict,2026-01-02 16:39:00,2026-01-02 19:39:00,2308.35,2309.52,2307.26,2306.17,2305.37,win,2.53,"Synthetic ML row: fvg_retest | marubozu_bullish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00126,synthetic_smc_ict,USDJPY,15m,BUY,fvg_retest,london,sideways,medium,1.84,10.04,2.44,64,0,1,1,0,piercing_line,bullish,84,usd_bullish,smc_ict,2026-01-02 17:00:00,2026-01-02 20:00:00,158.262,158.165,158.38,158.498,158.372,win,1.14,"Synthetic ML row: fvg_retest | piercing_line | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00127,synthetic_smc_ict,USDJPY,1h,BUY,liquidity_sweep,london,sideways,medium,1.8,21.15,3.78,64,1,1,1,1,inverted_hammer,bullish,38,usd_bearish,smc_ict,2026-01-02 16:51:00,2026-01-02 19:51:00,158.467,158.277,158.826,159.185,158.455,breakeven,-0.06,"Synthetic ML row: liquidity_sweep | inverted_hammer | london | medium news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00128,synthetic_smc_ict,GBPUSD,5m,SELL,fvg_retest,london,bullish,low,1.89,21.96,3.78,56,0,1,1,1,three_black_crows,bearish,51,usd_bullish,smc_ict,2026-01-02 17:18:00,2026-01-02 18:48:00,1.25741,1.25996,1.25259,1.24776,1.2534,win,1.57,"Synthetic ML row: fvg_retest | three_black_crows | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00129,synthetic_smc_ict,USDJPY,15m,BUY,range_rejection,london,bearish,low,0.69,18.31,1.7,63,1,1,1,0,three_white_soldiers,bullish,84,neutral,smc_ict,2026-01-02 17:37:00,2026-01-02 21:37:00,159.109,158.853,159.326,159.543,159.86,win,2.94,"Synthetic ML row: range_rejection | three_white_soldiers | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00130,synthetic_smc_ict,XAUUSD,1h,SELL,fvg_retest,new_york,sideways,medium,3.48,18.02,2.56,54,1,0,1,0,hammer,bullish,72,usd_bearish,smc_ict,2026-01-02 17:41:00,2026-01-02 21:41:00,2418.18,2420.36,2415.38,2412.58,2419.9,loss,-0.79,"Synthetic ML row: fvg_retest | hammer | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00131,synthetic_smc_ict,EURUSD,1h,SELL,fvg_retest,london,sideways,low,1.66,9.46,3.74,85,1,0,1,1,piercing_line,bullish,84,usd_bullish,smc_ict,2026-01-02 18:10:00,2026-01-02 19:10:00,1.10614,1.107,1.10451,1.10289,1.10679,loss,-0.75,"Synthetic ML row: fvg_retest | piercing_line | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00132,synthetic_smc_ict,USDJPY,5m,BUY,order_block_retest,new_york,bullish,medium,1.12,20.99,2.47,70,1,0,1,1,harami_bullish,bullish,67,usd_bullish,smc_ict,2026-01-02 18:03:00,2026-01-02 19:03:00,157.516,157.314,157.766,158.016,158.032,win,2.55,"Synthetic ML row: order_block_retest | harami_bullish | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00133,synthetic_smc_ict,EURUSD,5m,BUY,order_block_retest,london,sideways,high,1.56,5.31,0.9,52,1,0,0,1,dark_cloud_cover,bearish,63,usd_bullish,smc_ict,2026-01-02 18:26:00,2026-01-02 21:26:00,1.05314,1.05257,1.0534,1.05365,1.05341,win,0.48,"Synthetic ML row: order_block_retest | dark_cloud_cover | london | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00134,synthetic_smc_ict,GBPUSD,30m,SELL,liquidity_sweep,london,sideways,low,1.08,15.05,3.35,93,1,1,0,0,harami_bullish,bullish,87,neutral,smc_ict,2026-01-02 18:41:00,2026-01-02 22:41:00,1.31284,1.3142,1.31056,1.30828,1.31009,win,2.02,"Synthetic ML row: liquidity_sweep | harami_bullish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00135,synthetic_smc_ict,USDJPY,1h,BUY,range_rejection,london,bullish,low,1.69,19.67,1.49,71,0,1,0,0,dark_cloud_cover,bearish,68,usd_bullish,smc_ict,2026-01-02 18:50:00,2026-01-02 22:50:00,154.089,153.882,154.243,154.397,153.832,loss,-1.24,"Synthetic ML row: range_rejection | dark_cloud_cover | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00136,synthetic_smc_ict,BTCUSD,30m,BUY,fvg_retest,new_york,bearish,medium,22.53,1029.24,1.44,76,0,0,1,0,evening_star,bearish,30,usd_bullish,smc_ict,2026-01-02 19:05:00,2026-01-02 22:05:00,63221.11,62453.15,63774.04,64326.97,65548.03,win,3.03,"Synthetic ML row: fvg_retest | evening_star | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00137,synthetic_smc_ict,GBPUSD,15m,SELL,liquidity_sweep,new_york,low_volatility,medium,0.74,15.43,3.34,72,0,1,1,1,evening_star,bearish,42,usd_bullish,smc_ict,2026-01-02 19:23:00,2026-01-02 22:23:00,1.27938,1.28083,1.27697,1.27455,1.27723,win,1.49,"Synthetic ML row: liquidity_sweep | evening_star | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00138,synthetic_smc_ict,XAUUSD,30m,BUY,order_block_retest,overlap,bearish,medium,2.84,34.91,1.99,61,0,1,1,1,shooting_star,bearish,28,usd_bearish,smc_ict,2026-01-02 19:33:00,2026-01-02 19:48:00,2312.25,2309.74,2314.74,2317.23,2314.8,win,1.02,"Synthetic ML row: order_block_retest | shooting_star | overlap | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00139,synthetic_smc_ict,EURUSD,5m,SELL,liquidity_sweep,london,bullish,low,0.78,13.63,2.33,58,0,1,0,0,inside_bar,neutral,42,usd_bullish,smc_ict,2026-01-02 19:49:00,2026-01-02 20:34:00,1.10851,1.10941,1.10747,1.10643,1.10813,win,0.43,"Synthetic ML row: liquidity_sweep | inside_bar | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00140,synthetic_smc_ict,BTCUSD,15m,BUY,order_block_retest,london,high_volatility,medium,65.08,179.05,2.95,68,0,0,1,1,pin_bar_bearish,bearish,77,usd_bearish,smc_ict,2026-01-02 20:04:00,2026-01-03 00:04:00,65448.09,65227.44,65773.56,66099.03,65679.78,win,1.05,"Synthetic ML row: order_block_retest | pin_bar_bearish | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00141,synthetic_smc_ict,USDJPY,15m,BUY,liquidity_sweep,new_york,sideways,low,1.68,6.64,1.69,62,1,1,1,1,three_white_soldiers,bullish,33,usd_bearish,smc_ict,2026-01-02 20:24:00,2026-01-03 00:24:00,156.307,156.247,156.358,156.409,156.426,win,1.97,"Synthetic ML row: liquidity_sweep | three_white_soldiers | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00142,synthetic_smc_ict,BTCUSD,1h,BUY,fvg_retest,london,low_volatility,medium,27.49,1123.16,1.84,60,1,1,1,1,hanging_man,bearish,59,neutral,smc_ict,2026-01-02 20:46:00,2026-01-02 23:46:00,64136.24,62925.24,65250.36,66364.48,65432.01,win,1.07,"Synthetic ML row: fvg_retest | hanging_man | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00143,synthetic_smc_ict,EURUSD,30m,BUY,order_block_retest,london,sideways,medium,1.33,7.67,3.33,66,0,1,1,1,three_black_crows,bearish,91,usd_bullish,smc_ict,2026-01-02 21:03:00,2026-01-03 01:03:00,1.08744,1.08689,1.08835,1.08927,1.08878,win,2.45,"Synthetic ML row: order_block_retest | three_black_crows | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00144,synthetic_smc_ict,BTCUSD,30m,BUY,liquidity_sweep,asia,bearish,low,75.56,728.18,3.43,77,1,1,0,0,hammer,bullish,49,neutral,smc_ict,2026-01-02 21:15:00,2026-01-02 21:45:00,64907.84,64245.55,66043.66,67179.47,65921.13,win,1.53,"Synthetic ML row: liquidity_sweep | hammer | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00145,synthetic_smc_ict,XAUUSD,15m,BUY,liquidity_sweep,asia,low_volatility,medium,4.28,26.54,1.46,87,1,1,0,1,pin_bar_bearish,bearish,38,neutral,smc_ict,2026-01-02 21:22:00,2026-01-02 22:22:00,2366.68,2363.88,2368.73,2370.78,2363.85,loss,-1.01,"Synthetic ML row: liquidity_sweep | pin_bar_bearish | asia | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00146,synthetic_smc_ict,GBPUSD,15m,SELL,order_block_retest,asia,bearish,medium,1.56,17.44,3.92,76,1,0,0,1,dark_cloud_cover,bearish,51,usd_bullish,smc_ict,2026-01-02 21:49:00,2026-01-02 22:34:00,1.30498,1.30731,1.30042,1.29586,1.30277,win,0.95,"Synthetic ML row: order_block_retest | dark_cloud_cover | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00147,synthetic_smc_ict,GBPUSD,5m,BUY,range_rejection,london,sideways,low,1.81,13.54,2.77,69,0,0,1,0,doji,neutral,54,usd_bullish,smc_ict,2026-01-02 22:00:00,2026-01-03 01:00:00,1.30087,1.2994,1.30291,1.30494,1.29937,loss,-1.02,"Synthetic ML row: range_rejection | doji | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00148,synthetic_smc_ict,GBPUSD,5m,BUY,order_block_retest,new_york,bearish,medium,2.05,13.45,3.61,46,1,0,1,1,doji,neutral,65,neutral,smc_ict,2026-01-02 22:25:00,2026-01-02 22:40:00,1.2665,1.26532,1.26863,1.27075,1.26591,loss,-0.5,"Synthetic ML row: order_block_retest | doji | new_york | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00149,synthetic_smc_ict,USDJPY,1h,BUY,fvg_retest,london,bearish,low,0.82,9.51,2.67,78,0,1,1,0,piercing_line,bullish,54,neutral,smc_ict,2026-01-02 22:17:00,2026-01-02 23:02:00,152.38,152.27,152.527,152.673,152.44,win,0.55,"Synthetic ML row: fvg_retest | piercing_line | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00150,synthetic_smc_ict,XAUUSD,5m,SELL,range_rejection,new_york,bullish,low,1.78,9.41,2.89,95,0,0,0,0,pin_bar_bearish,bearish,48,neutral,smc_ict,2026-01-02 22:37:00,2026-01-02 22:52:00,2393.39,2394.1,2392.36,2391.33,2392.27,win,1.58,"Synthetic ML row: range_rejection | pin_bar_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00151,synthetic_smc_ict,XAUUSD,5m,BUY,fvg_retest,london,bearish,medium,3.86,16.79,1.35,62,0,0,1,0,none,neutral,0,neutral,smc_ict,2026-01-02 22:49:00,2026-01-02 23:34:00,2313.61,2311.79,2314.84,2316.08,2312.06,loss,-0.85,"Synthetic ML row: fvg_retest | none | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00152,synthetic_smc_ict,GBPUSD,1h,SELL,order_block_retest,london,bullish,low,1.39,20.58,2.97,70,0,0,0,1,hanging_man,bearish,30,neutral,smc_ict,2026-01-02 23:20:00,2026-01-03 01:20:00,1.29691,1.29909,1.29366,1.29042,1.29256,win,1.99,"Synthetic ML row: order_block_retest | hanging_man | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00153,synthetic_smc_ict,USDJPY,1h,SELL,order_block_retest,asia,bullish,high,1.14,10.79,0.88,76,1,0,1,1,hammer,bullish,72,usd_bullish,smc_ict,2026-01-02 23:40:00,2026-01-03 00:25:00,157.597,157.688,157.557,157.517,157.702,loss,-1.16,"Synthetic ML row: order_block_retest | hammer | asia | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00154,synthetic_smc_ict,EURUSD,5m,BUY,range_rejection,overlap,bullish,high,0.82,6.89,2.85,51,1,0,0,1,harami_bearish,bearish,84,usd_bearish,smc_ict,2026-01-02 23:57:00,2026-01-03 02:57:00,1.05754,1.05696,1.05836,1.05918,1.05845,win,1.58,"Synthetic ML row: range_rejection | harami_bearish | overlap | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00155,synthetic_smc_ict,BTCUSD,5m,SELL,fvg_retest,overlap,bearish,high,21.92,896.66,1.66,46,1,0,1,1,doji,neutral,64,neutral,smc_ict,2026-01-02 23:56:00,2026-01-03 01:56:00,64161.22,64735.74,63684.36,63207.51,62426.17,win,3.02,"Synthetic ML row: fvg_retest | doji | overlap | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00156,synthetic_smc_ict,BTCUSD,1h,BUY,order_block_retest,new_york,bearish,low,30.16,299.32,3.73,50,1,0,1,1,dark_cloud_cover,bearish,67,neutral,smc_ict,2026-01-03 00:00:00,2026-01-03 00:45:00,63808.52,63492.61,64397.7,64986.88,63938.05,win,0.41,"Synthetic ML row: order_block_retest | dark_cloud_cover | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00157,synthetic_smc_ict,USDJPY,1h,BUY,liquidity_sweep,new_york,high_volatility,low,1.26,21.7,3.76,76,0,1,0,0,evening_star,bearish,29,usd_bullish,smc_ict,2026-01-03 00:45:00,2026-01-03 02:15:00,156.922,156.697,157.346,157.769,156.706,loss,-0.96,"Synthetic ML row: liquidity_sweep | evening_star | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00158,synthetic_smc_ict,GBPUSD,15m,SELL,order_block_retest,new_york,sideways,medium,1.15,23.54,3.97,48,1,0,1,1,pin_bar_bullish,bullish,27,neutral,smc_ict,2026-01-03 00:47:00,2026-01-03 01:47:00,1.30135,1.30318,1.29773,1.29411,1.30033,win,0.56,"Synthetic ML row: order_block_retest | pin_bar_bullish | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00159,synthetic_smc_ict,EURUSD,15m,SELL,range_rejection,overlap,bearish,medium,1.36,15.07,3.76,48,0,0,1,1,three_white_soldiers,bullish,67,usd_bearish,smc_ict,2026-01-03 00:48:00,2026-01-03 02:18:00,1.06779,1.06976,1.0641,1.06041,1.06968,loss,-0.96,"Synthetic ML row: range_rejection | three_white_soldiers | overlap | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00160,synthetic_smc_ict,USDJPY,15m,SELL,fvg_retest,london,bearish,medium,0.72,17.8,1.28,72,1,1,1,0,evening_star,bearish,66,usd_bearish,smc_ict,2026-01-03 01:20:00,2026-01-03 02:05:00,160.809,160.917,160.741,160.672,160.482,win,3.06,"Synthetic ML row: fvg_retest | evening_star | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00161,synthetic_smc_ict,EURUSD,15m,BUY,liquidity_sweep,london,sideways,medium,1.26,17.85,2.77,57,1,1,0,0,bearish_engulfing,bearish,46,usd_bullish,smc_ict,2026-01-03 01:31:00,2026-01-03 02:01:00,1.1066,1.10512,1.10865,1.11069,1.1084,win,1.22,"Synthetic ML row: liquidity_sweep | bearish_engulfing | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00162,synthetic_smc_ict,XAUUSD,30m,SELL,order_block_retest,asia,bearish,medium,3.58,29.88,1.95,77,0,1,1,1,harami_bearish,bearish,61,usd_bearish,smc_ict,2026-01-03 01:59:00,2026-01-03 02:59:00,2391.49,2395.31,2387.77,2384.05,2385.84,win,1.48,"Synthetic ML row: order_block_retest | harami_bearish | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00163,synthetic_smc_ict,GBPUSD,15m,BUY,liquidity_sweep,london,bullish,medium,1.12,12.66,1.82,60,1,1,0,1,morning_star,bullish,38,neutral,smc_ict,2026-01-03 01:51:00,2026-01-03 05:51:00,1.28695,1.28582,1.28797,1.289,1.28586,loss,-0.96,"Synthetic ML row: liquidity_sweep | morning_star | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00164,synthetic_smc_ict,USDJPY,30m,BUY,range_rejection,asia,high_volatility,low,1.23,19.05,3.18,90,1,1,1,1,evening_star,bearish,88,usd_bearish,smc_ict,2026-01-03 02:22:00,2026-01-03 03:07:00,151.584,151.35,151.955,152.327,152.287,win,3.01,"Synthetic ML row: range_rejection | evening_star | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00165,synthetic_smc_ict,GBPUSD,5m,SELL,order_block_retest,london,bullish,high,1.33,20.1,2.82,90,1,1,1,1,tweezer_top,bearish,88,usd_bearish,smc_ict,2026-01-03 02:21:00,2026-01-03 03:21:00,1.24806,1.25036,1.24481,1.24157,1.24095,win,3.09,"Synthetic ML row: order_block_retest | tweezer_top | london | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00166,synthetic_smc_ict,BTCUSD,1h,SELL,range_rejection,overlap,sideways,high,48.64,943.56,0.94,66,1,0,1,0,none,neutral,0,usd_bullish,smc_ict,2026-01-03 02:56:00,2026-01-03 05:56:00,66673.29,67929.44,66082.9,65492.51,63017.9,win,2.91,"Synthetic ML row: range_rejection | none | overlap | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00167,synthetic_smc_ict,BTCUSD,30m,BUY,order_block_retest,overlap,bullish,low,27.08,1012.58,1.56,45,1,0,0,1,harami_bullish,bullish,57,usd_bearish,smc_ict,2026-01-03 02:45:00,2026-01-03 04:15:00,66048.71,64903.84,66941.72,67834.72,68441.5,win,2.09,"Synthetic ML row: order_block_retest | harami_bullish | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00168,synthetic_smc_ict,USDJPY,30m,BUY,fvg_retest,new_york,high_volatility,high,1.06,9.93,2.34,51,1,0,1,0,evening_star,bearish,94,usd_bullish,smc_ict,2026-01-03 03:21:00,2026-01-03 04:51:00,155.409,155.277,155.563,155.717,155.306,loss,-0.78,"Synthetic ML row: fvg_retest | evening_star | new_york | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00169,synthetic_smc_ict,EURUSD,30m,BUY,liquidity_sweep,asia,bearish,high,1.51,15.33,3.82,56,1,1,0,0,morning_star,bullish,40,usd_bullish,smc_ict,2026-01-03 03:30:00,2026-01-03 05:00:00,1.10359,1.10223,1.10618,1.10877,1.10196,loss,-1.2,"Synthetic ML row: liquidity_sweep | morning_star | asia | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00170,synthetic_smc_ict,XAUUSD,15m,SELL,liquidity_sweep,london,low_volatility,low,3.1,20.92,3.76,85,0,1,0,1,hammer,bullish,45,usd_bearish,smc_ict,2026-01-03 03:33:00,2026-01-03 06:33:00,2309.44,2311.02,2306.48,2303.53,2304.64,win,3.05,"Synthetic ML row: liquidity_sweep | hammer | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00171,synthetic_smc_ict,USDJPY,15m,BUY,range_rejection,overlap,sideways,high,1.1,21.8,3.79,86,0,0,0,0,outside_bar,neutral,72,usd_bearish,smc_ict,2026-01-03 03:48:00,2026-01-03 04:18:00,157.071,156.857,157.475,157.879,156.955,loss,-0.54,"Synthetic ML row: range_rejection | outside_bar | overlap | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00172,synthetic_smc_ict,BTCUSD,5m,SELL,order_block_retest,new_york,high_volatility,low,15.73,465.22,3.89,53,1,0,1,1,inside_bar,neutral,93,neutral,smc_ict,2026-01-03 04:27:00,2026-01-03 07:27:00,66877.11,67519.16,65628.32,64379.53,66260.74,win,0.96,"Synthetic ML row: order_block_retest | inside_bar | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00173,synthetic_smc_ict,GBPUSD,1h,BUY,fvg_retest,london,bullish,low,1.98,13.16,1.1,61,1,1,1,1,evening_star,bearish,36,usd_bearish,smc_ict,2026-01-03 04:23:00,2026-01-03 05:53:00,1.30112,1.29975,1.30188,1.30263,1.30174,win,0.45,"Synthetic ML row: fvg_retest | evening_star | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00174,synthetic_smc_ict,BTCUSD,30m,BUY,liquidity_sweep,overlap,bullish,medium,21.31,249.03,3.82,45,0,1,0,1,inside_bar,neutral,78,usd_bullish,smc_ict,2026-01-03 04:42:00,2026-01-03 05:12:00,64080.7,63813.57,64590.92,65101.14,64096.73,breakeven,0.06,"Synthetic ML row: liquidity_sweep | inside_bar | overlap | medium news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00175,synthetic_smc_ict,BTCUSD,5m,BUY,liquidity_sweep,london,high_volatility,low,67.91,866.57,1.56,71,1,1,0,1,tweezer_bottom,bullish,52,usd_bullish,smc_ict,2026-01-03 05:02:00,2026-01-03 06:02:00,63281.55,62615.33,63801.2,64320.86,65240.25,win,2.94,"Synthetic ML row: liquidity_sweep | tweezer_bottom | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00176,synthetic_smc_ict,USDJPY,30m,BUY,fvg_retest,london,sideways,low,0.6,7.83,2.69,92,1,0,1,1,pin_bar_bullish,bullish,40,usd_bearish,smc_ict,2026-01-03 05:03:00,2026-01-03 06:03:00,152.755,152.706,152.822,152.888,152.905,win,3.03,"Synthetic ML row: fvg_retest | pin_bar_bullish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00177,synthetic_smc_ict,EURUSD,5m,BUY,liquidity_sweep,new_york,bullish,low,0.64,7.68,1.26,91,1,1,1,0,hanging_man,bearish,51,neutral,smc_ict,2026-01-03 05:23:00,2026-01-03 09:23:00,1.09562,1.09463,1.09624,1.09686,1.09809,win,2.5,"Synthetic ML row: liquidity_sweep | hanging_man | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00178,synthetic_smc_ict,EURUSD,1h,BUY,range_rejection,london,high_volatility,high,1.52,15.84,3.19,78,1,0,0,0,tweezer_bottom,bullish,60,usd_bearish,smc_ict,2026-01-03 05:38:00,2026-01-03 06:23:00,1.08019,1.07922,1.08174,1.08328,1.08129,win,1.13,"Synthetic ML row: range_rejection | tweezer_bottom | london | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00179,synthetic_smc_ict,BTCUSD,1h,BUY,range_rejection,london,bearish,medium,27.94,660.2,1.5,80,0,0,1,0,dark_cloud_cover,bearish,59,neutral,smc_ict,2026-01-03 05:53:00,2026-01-03 07:23:00,65960.97,65554.13,66266.1,66571.23,66465.45,win,1.24,"Synthetic ML row: range_rejection | dark_cloud_cover | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00180,synthetic_smc_ict,BTCUSD,15m,BUY,range_rejection,overlap,bullish,low,40.54,508.36,2.34,56,0,0,1,1,tweezer_top,bearish,25,usd_bullish,smc_ict,2026-01-03 06:25:00,2026-01-03 07:55:00,65336.15,64775.39,65992.24,66648.33,64652.02,loss,-1.22,"Synthetic ML row: range_rejection | tweezer_top | overlap | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00181,synthetic_smc_ict,BTCUSD,5m,SELL,liquidity_sweep,london,high_volatility,medium,27.48,1155.38,0.85,49,1,1,0,0,outside_bar,neutral,70,usd_bullish,smc_ict,2026-01-03 06:32:00,2026-01-03 07:02:00,63450.2,65058.28,62766.76,62083.33,63466.28,breakeven,-0.01,"Synthetic ML row: liquidity_sweep | outside_bar | london | medium news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00182,synthetic_smc_ict,BTCUSD,15m,SELL,fvg_retest,london,bearish,low,42.59,369.54,1.89,60,0,0,1,1,bullish_engulfing,bullish,77,neutral,smc_ict,2026-01-03 06:53:00,2026-01-03 07:53:00,63222.27,63647.68,62820.25,62418.23,61937.52,win,3.02,"Synthetic ML row: fvg_retest | bullish_engulfing | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00183,synthetic_smc_ict,BTCUSD,5m,BUY,fvg_retest,overlap,low_volatility,low,12.01,881.2,3.79,93,1,0,1,0,shooting_star,bearish,36,usd_bearish,smc_ict,2026-01-03 06:53:00,2026-01-03 07:53:00,63721.07,63081.7,64932.67,66144.26,64935.86,win,1.9,"Synthetic ML row: fvg_retest | shooting_star | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00184,synthetic_smc_ict,XAUUSD,15m,BUY,range_rejection,overlap,bearish,low,3.77,28.55,3.47,72,0,1,1,0,pin_bar_bullish,bullish,42,usd_bullish,smc_ict,2026-01-03 07:00:00,2026-01-03 07:45:00,2332.31,2329.38,2337.39,2342.48,2335.21,win,0.99,"Synthetic ML row: range_rejection | pin_bar_bullish | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00185,synthetic_smc_ict,USDJPY,5m,BUY,range_rejection,new_york,bullish,low,1.93,20.91,3.68,82,0,0,1,1,pin_bar_bullish,bullish,46,usd_bearish,smc_ict,2026-01-03 07:28:00,2026-01-03 08:13:00,157.24,156.981,157.715,158.191,157.046,loss,-0.75,"Synthetic ML row: range_rejection | pin_bar_bullish | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00186,synthetic_smc_ict,GBPUSD,30m,SELL,order_block_retest,new_york,sideways,high,2.01,8.96,3.02,48,1,0,1,1,dark_cloud_cover,bearish,62,usd_bullish,smc_ict,2026-01-03 07:42:00,2026-01-03 08:27:00,1.24079,1.24146,1.23979,1.23878,1.24112,loss,-0.49,"Synthetic ML row: order_block_retest | dark_cloud_cover | new_york | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00187,synthetic_smc_ict,EURUSD,15m,BUY,order_block_retest,overlap,sideways,low,0.84,12.14,3.45,47,0,0,0,1,marubozu_bullish,bullish,95,usd_bearish,smc_ict,2026-01-03 08:01:00,2026-01-03 08:46:00,1.09313,1.09233,1.0945,1.09588,1.09515,win,2.53,"Synthetic ML row: order_block_retest | marubozu_bullish | overlap | low news | win. Use for testing pipeline, not as real edge."
